Region,Maker,Model,Model year,Supplier
China,Dongfeng Honda,Honda CR-V Sport Hybrid (4WD) (China),2021,Nidec Powertrain Systems (Zhejiang) Corporation (Formerly Nidec Tosok (Zhejiang) Corporation)
China,Dongfeng Honda,Honda CR-V Sport Hybrid (FF) (China),2021,Nidec Powertrain Systems (Zhejiang) Corporation (Formerly Nidec Tosok (Zhejiang) Corporation)
China,Dongfeng Peugeot Citroen,Citroen C5 X (FF) (China),2021,"MAHLE Engine Components (Chongqing) Co., Ltd."
China,FAW Toyota,Toyota Avalon Hybrid (FF) (China),2021,"Aisin (Foshan) Auto Parts Co., Ltd.¡]Formerly Aisin Seiki (Foshan) Automotive Parts Co., Ltd.¡^"
China,FAW Toyota,Toyota Avalon Hybrid (FF) (China),2021,"Precision Sintered Products (Wuxi) Co., Ltd."
China,FAW Toyota,Toyota Avalon Hybrid (FF) (China),2021,"Zhejiang Aisin-Hongda Automobile Parts Co., Ltd."
China,FAW Toyota,Toyota Corolla Hybrid (FF) (China),2021,"Precision Sintered Products (Wuxi) Co., Ltd."
China,FAW Toyota,Toyota Corolla Hybrid (FF) (China),2021,"Zhejiang Aisin-Hongda Automobile Parts Co., Ltd."
Europe,Ford,Kuga (Spain),2021,Rheinmetall AG
Europe,Ford,Kuga Hybrid (Spain),2021,Rheinmetall AG
Europe,Ford,Kuga Plug-In Hybrid (Spain),2021,Rheinmetall AG
China,GAC Aion,Aion LX (China),2021,Nidec Powertrain Systems (Zhejiang) Corporation (Formerly Nidec Tosok (Zhejiang) Corporation)
China,GAC Aion,Aion S (FF) (China),2021,Nidec Powertrain Systems (Zhejiang) Corporation (Formerly Nidec Tosok (Zhejiang) Corporation)
China,GAC Aion,Aion V (China),2021,Nidec Powertrain Systems (Zhejiang) Corporation (Formerly Nidec Tosok (Zhejiang) Corporation)
China,GAC Toyota,Toyota Camry Hybrid (FF) (China),2021,"Aisin (Foshan) Auto Parts Co., Ltd.¡]Formerly Aisin Seiki (Foshan) Automotive Parts Co., Ltd.¡^"
China,GAC Toyota,Toyota Camry Hybrid (FF) (China),2021,"Precision Sintered Products (Wuxi) Co., Ltd."
China,GAC Toyota,Toyota Camry Hybrid (FF) (China),2021,"Zhejiang Aisin-Hongda Automobile Parts Co., Ltd."
China,GAC Toyota,Toyota Levin Hybrid (FF) (China),2021,"Precision Sintered Products (Wuxi) Co., Ltd."
ASEAN?India?Korea,Honda,Accord (Thailand),2021,"Yamada Somboon Co., Ltd."
ASEAN?India?Korea,Honda,Accord Hybrid (Thailand),2021,"Yamada Somboon Co., Ltd."
ASEAN?India?Korea,Honda,BR-V (Thailand),2021,"Yamada Somboon Co., Ltd."
ASEAN?India?Korea,Honda,City (Thailand),2021,"Yamada Somboon Co., Ltd."
ASEAN?India?Korea,Honda,Civic (Thailand),2021,"Yamada Somboon Co., Ltd."
ASEAN?India?Korea,Honda,CR-V (Thailand),2021,"Yamada Somboon Co., Ltd."
ASEAN?India?Korea,Honda,HR-V (Thailand),2021,"Yamada Somboon Co., Ltd."
